meter, pressure_hpa, bmp280_temp, CO2, O3
592.39, 942.70, 9.39, 679.00, 255.00
592.47, 942.69, 9.40, 682.00, 272.06
592.13, 942.73, 9.39, 677.00, 272.06
592.47, 942.69, 9.38, 677.00, 255.00
592.65, 942.67, 9.38, 684.00, 291.57
592.39, 942.70, 9.39, 677.00, 255.00
593.78, 942.54, 9.38, 679.00, 255.00
594.30, 942.48, 9.39, 679.00, 255.00
593.87, 942.53, 9.38, 677.00, 255.00
593.00, 942.63, 9.39, 679.00, 291.57
593.26, 942.60, 9.39, 675.00, 255.00
593.17, 942.61, 9.38, 677.00, 291.57
592.91, 942.64, 9.38, 682.00, 371.36
592.74, 942.66, 9.38, 682.00, 214.58
592.91, 942.64, 9.38, 682.00, 272.06
592.74, 942.66, 9.38, 679.00, 272.06
593.00, 942.63, 9.38, 682.00, 255.00
592.74, 942.66, 9.38, 679.00, 255.00
593.69, 942.55, 9.38, 679.00, 340.33
594.21, 942.49, 9.37, 686.00, 255.00
593.87, 942.53, 9.38, 679.00, 291.57
593.60, 942.56, 9.38, 677.00, 255.00
592.47, 942.69, 9.38, 670.00, 272.06
593.26, 942.60, 9.37, 682.00, 255.00
593.26, 942.60, 9.37, 677.00, 291.57
592.82, 942.65, 9.37, 677.00, 255.00
592.74, 942.66, 9.38, 679.00, 255.00
592.65, 942.67, 9.37, 682.00, 255.00
593.00, 942.63, 9.36, 677.00, 272.06
593.00, 942.63, 9.36, 679.00, 255.00
592.91, 942.64, 9.37, 668.00, 255.00
593.78, 942.54, 9.37, 689.00, 291.57
593.26, 942.60, 9.38, 665.00, 255.00
593.26, 942.60, 9.37, 677.00, 255.00
593.17, 942.61, 9.37, 679.00, 255.00
592.65, 942.67, 9.37, 698.00, 255.00
593.00, 942.63, 9.36, 670.00, 291.57
593.17, 942.61, 9.36, 679.00, 272.06
592.47, 942.69, 9.36, 679.00, 291.57
592.91, 942.64, 9.35, 679.00, 291.57
592.56, 942.68, 9.36, 679.00, 272.06
593.00, 942.63, 9.36, 665.00, 272.06
592.56, 942.68, 9.36, 679.00, 291.57
592.65, 942.67, 9.35, 679.00, 255.00
592.56, 942.68, 9.36, 679.00, 255.00
592.13, 942.73, 9.36, 679.00, 255.00
592.74, 942.66, 9.35, 677.00, 255.00
592.39, 942.70, 9.35, 684.00, 255.00
592.74, 942.66, 9.35, 679.00, 314.07
592.04, 942.74, 9.36, 677.00, 291.57
591.86, 942.76, 9.36, 684.00, 255.00
591.78, 942.77, 9.35, 679.00, 272.06
591.78, 942.77, 9.35, 682.00, 272.06
591.78, 942.77, 9.35, 679.00, 272.06
592.39, 942.70, 9.36, 665.00, 291.57
591.95, 942.75, 9.35, 698.00, 272.06
592.65, 942.67, 9.35, 677.00, 255.00
592.21, 942.72, 9.35, 679.00, 291.57
592.30, 942.71, 9.34, 679.00, 272.06
592.30, 942.71, 9.35, 682.00, 272.06
592.65, 942.67, 9.35, 677.00, 185.18
592.30, 942.71, 9.35, 686.00, 203.80
591.60, 942.79, 9.35, 677.00, 255.00
591.60, 942.79, 9.35, 679.00, 291.57
591.17, 942.84, 9.34, 668.00, 255.00
592.04, 942.74, 9.35, 677.00, 340.33
591.43, 942.81, 9.34, 677.00, 272.06
591.34, 942.82, 9.35, 677.00, 272.06
591.43, 942.81, 9.34, 677.00, 255.00
591.00, 942.86, 9.34, 679.00, 371.36
591.52, 942.80, 9.34, 677.00, 291.57
592.13, 942.73, 9.34, 679.00, 371.36
592.21, 942.72, 9.33, 677.00, 239.94
592.65, 942.67, 9.33, 679.00, 255.00
592.39, 942.70, 9.34, 663.00, 255.00
592.39, 942.70, 9.34, 677.00, 291.57
591.86, 942.76, 9.34, 684.00, 291.57
592.65, 942.67, 9.33, 677.00, 272.06
592.39, 942.70, 9.34, 693.00, 255.00
592.21, 942.72, 9.33, 663.00, 255.00
592.30, 942.71, 9.34, 682.00, 255.00
592.39, 942.70, 9.34, 679.00, 272.06
592.39, 942.70, 9.34, 677.00, 255.00
592.65, 942.67, 9.33, 677.00, 255.00
592.56, 942.68, 9.34, 684.00, 255.00
592.39, 942.70, 9.34, 677.00, 255.00
592.56, 942.68, 9.34, 682.00, 272.06
592.91, 942.64, 9.33, 679.00, 291.57
592.65, 942.67, 9.34, 672.00, 255.00
592.74, 942.66, 9.33, 684.00, 255.00
592.56, 942.68, 9.33, 663.00, 291.57
592.47, 942.69, 9.33, 679.00, 239.94
592.47, 942.69, 9.33, 691.00, 255.00
592.47, 942.69, 9.33, 691.00, 255.00
592.47, 942.69, 9.33, 679.00, 255.00
592.47, 942.69, 9.33, 677.00, 272.06
593.00, 942.63, 9.33, 679.00, 291.57
592.47, 942.69, 9.33, 677.00, 291.57
591.52, 942.80, 9.33, 689.00, 255.00
591.34, 942.82, 9.33, 682.00, 272.06
591.52, 942.80, 9.33, 675.00, 371.36
591.86, 942.76, 9.33, 677.00, 291.57
592.56, 942.68, 9.32, 679.00, 291.57
592.47, 942.69, 9.33, 677.00, 272.06
592.91, 942.64, 9.33, 675.00, 340.33
593.08, 942.62, 9.32, 691.00, 255.00
593.52, 942.57, 9.32, 675.00, 291.57
592.91, 942.64, 9.32, 677.00, 239.94
593.00, 942.63, 9.31, 679.00, 255.00
593.34, 942.59, 9.32, 677.00, 291.57
593.17, 942.61, 9.31, 677.00, 255.00
591.95, 942.75, 9.32, 677.00, 177.08
591.78, 942.77, 9.31, 677.00, 255.00
591.60, 942.79, 9.31, 677.00, 371.36
591.86, 942.76, 9.31, 684.00, 255.00
591.60, 942.79, 9.31, 677.00, 291.57
591.60, 942.79, 9.31, 677.00, 272.06
591.60, 942.79, 9.31, 677.00, 371.36
591.69, 942.78, 9.31, 682.00, 272.06
591.95, 942.75, 9.31, 689.00, 291.57
591.60, 942.79, 9.31, 677.00, 255.00
591.34, 942.82, 9.31, 689.00, 255.00
591.86, 942.76, 9.31, 682.00, 272.06
591.95, 942.75, 9.31, 686.00, 239.94
592.04, 942.74, 9.30, 677.00, 255.00
591.52, 942.80, 9.31, 679.00, 255.00
591.26, 942.83, 9.31, 682.00, 272.06
591.52, 942.80, 9.30, 677.00, 272.06
591.08, 942.85, 9.30, 679.00, 272.06
590.91, 942.87, 9.30, 670.00, 255.00
590.82, 942.88, 9.31, 677.00, 272.06
590.30, 942.94, 9.31, 675.00, 291.57
591.00, 942.86, 9.31, 679.00, 255.00
590.13, 942.96, 9.31, 677.00, 255.00
590.91, 942.87, 9.30, 682.00, 255.00
590.91, 942.87, 9.30, 679.00, 272.06
590.91, 942.87, 9.30, 677.00, 226.55
590.91, 942.87, 9.30, 691.00, 291.57
591.86, 942.76, 9.30, 679.00, 291.57
590.91, 942.87, 9.30, 677.00, 255.00
590.91, 942.87, 9.30, 677.00, 272.06
590.91, 942.87, 9.30, 679.00, 291.57
591.26, 942.83, 9.29, 701.00, 408.59
592.91, 942.64, 9.29, 679.00, 255.00
591.86, 942.76, 9.29, 679.00, 272.06
592.30, 942.71, 9.30, 677.00, 272.06
592.39, 942.70, 9.29, 679.00, 340.33
591.69, 942.78, 9.29, 679.00, 408.59
591.78, 942.77, 9.30, 679.00, 255.00
591.43, 942.81, 9.30, 691.00, 272.06
591.26, 942.83, 9.29, 679.00, 272.06
591.95, 942.75, 9.29, 679.00, 272.06
592.04, 942.74, 9.28, 663.00, 255.00
591.52, 942.80, 9.29, 677.00, 255.00
592.47, 942.69, 9.28, 677.00, 272.06
592.91, 942.64, 9.28, 663.00, 291.57
593.26, 942.60, 9.28, 677.00, 185.18
591.52, 942.80, 9.27, 677.00, 272.06
591.43, 942.81, 9.26, 679.00, 291.57
592.30, 942.71, 9.26, 679.00, 291.57
594.04, 942.51, 9.27, 663.00, 291.57
594.56, 942.45, 9.26, 684.00, 291.57
593.60, 942.56, 9.27, 665.00, 255.00
593.34, 942.59, 9.27, 677.00, 291.57
591.34, 942.82, 9.27, 679.00, 272.06
590.91, 942.87, 9.26, 679.00, 371.36
590.65, 942.90, 9.27, 665.00, 272.06
590.39, 942.93, 9.27, 677.00, 291.57
590.65, 942.90, 9.25, 684.00, 291.57
591.43, 942.81, 9.26, 682.00, 291.57
592.39, 942.70, 9.25, 679.00, 291.57
591.78, 942.77, 9.25, 679.00, 239.94
591.00, 942.86, 9.26, 675.00, 255.00
592.21, 942.72, 9.25, 677.00, 272.06
591.69, 942.78, 9.26, 686.00, 226.55
591.00, 942.86, 9.26, 677.00, 239.94
591.43, 942.81, 9.26, 677.00, 255.00
591.86, 942.76, 9.26, 677.00, 255.00
591.52, 942.80, 9.25, 679.00, 226.55
591.52, 942.80, 9.25, 679.00, 291.57
591.78, 942.77, 9.25, 675.00, 272.06
591.78, 942.77, 9.25, 675.00, 291.57
592.04, 942.74, 9.25, 677.00, 255.00
591.86, 942.76, 9.24, 677.00, 214.58
591.52, 942.80, 9.23, 670.00, 255.00
591.86, 942.76, 9.23, 677.00, 408.59
591.86, 942.76, 9.23, 679.00, 272.06
590.91, 942.87, 9.23, 682.00, 255.00
591.34, 942.82, 9.23, 675.00, 291.57
590.91, 942.87, 9.23, 665.00, 272.06
591.26, 942.83, 9.23, 686.00, 272.06
591.00, 942.86, 9.24, 679.00, 226.55
591.43, 942.81, 9.23, 679.00, 255.00
591.69, 942.78, 9.23, 677.00, 272.06
591.00, 942.86, 9.24, 679.00, 255.00
590.65, 942.90, 9.23, 679.00, 340.33
591.00, 942.86, 9.23, 682.00, 255.00
591.00, 942.86, 9.23, 679.00, 291.57
591.34, 942.82, 9.23, 677.00, 272.06
591.26, 942.83, 9.22, 684.00, 371.36
591.08, 942.85, 9.22, 677.00, 371.36
591.26, 942.83, 9.23, 675.00, 255.00
591.17, 942.84, 9.22, 682.00, 272.06
591.17, 942.84, 9.23, 675.00, 255.00
590.74, 942.89, 9.23, 677.00, 255.00
591.26, 942.83, 9.23, 677.00, 340.33
591.26, 942.83, 9.23, 679.00, 291.57
591.43, 942.81, 9.23, 675.00, 239.94
591.52, 942.80, 9.22, 677.00, 291.57
591.78, 942.77, 9.22, 679.00, 255.00
590.65, 942.90, 9.22, 689.00, 255.00
590.91, 942.87, 9.22, 679.00, 255.00
590.56, 942.91, 9.23, 675.00, 371.36
591.17, 942.84, 9.22, 684.00, 255.00
590.65, 942.90, 9.22, 679.00, 255.00
590.48, 942.92, 9.22, 672.00, 371.36
590.56, 942.91, 9.23, 677.00, 272.06
590.56, 942.91, 9.21, 675.00, 255.00
590.65, 942.90, 9.22, 677.00, 255.00
591.00, 942.86, 9.21, 677.00, 291.57
590.39, 942.93, 9.22, 682.00, 291.57
590.13, 942.96, 9.22, 686.00, 272.06
590.48, 942.92, 9.22, 677.00, 239.94
590.82, 942.88, 9.21, 677.00, 239.94
591.69, 942.78, 9.21, 668.00, 272.06
591.43, 942.81, 9.21, 679.00, 272.06
591.34, 942.82, 9.22, 677.00, 255.00
590.56, 942.91, 9.21, 679.00, 291.57
590.74, 942.89, 9.21, 679.00, 272.06
591.60, 942.79, 9.22, 665.00, 272.06
591.52, 942.80, 9.21, 679.00, 272.06
590.91, 942.87, 9.20, 682.00, 255.00
590.30, 942.94, 9.21, 677.00, 371.36
590.39, 942.93, 9.21, 675.00, 272.06
590.04, 942.97, 9.21, 679.00, 272.06
590.39, 942.93, 9.21, 679.00, 255.00
590.56, 942.91, 9.21, 677.00, 291.57
591.78, 942.77, 9.20, 679.00, 291.57
591.34, 942.82, 9.20, 679.00, 272.06
592.13, 942.73, 9.19, 677.00, 239.94
592.30, 942.71, 9.20, 679.00, 255.00
592.21, 942.72, 9.20, 677.00, 255.00
591.86, 942.76, 9.20, 665.00, 255.00
590.91, 942.87, 9.20, 682.00, 272.06
591.17, 942.84, 9.20, 679.00, 291.57
590.82, 942.88, 9.19, 679.00, 272.06
590.65, 942.90, 9.20, 665.00, 255.00
590.65, 942.90, 9.18, 677.00, 255.00
591.08, 942.85, 9.19, 677.00, 226.55
591.17, 942.84, 9.18, 675.00, 291.57
591.17, 942.84, 9.18, 677.00, 272.06
591.34, 942.82, 9.18, 675.00, 255.00
590.91, 942.87, 9.18, 677.00, 371.36
590.91, 942.87, 9.18, 677.00, 272.06
590.65, 942.90, 9.19, 675.00, 255.00
591.00, 942.86, 9.18, 665.00, 272.06
590.22, 942.95, 9.18, 665.00, 255.00
590.65, 942.90, 9.18, 677.00, 291.57
591.17, 942.84, 9.18, 677.00, 255.00
590.74, 942.89, 9.18, 677.00, 255.00
591.00, 942.86, 9.18, 679.00, 255.00
590.13, 942.96, 9.19, 677.00, 272.06
591.17, 942.84, 9.18, 677.00, 226.55
591.00, 942.86, 9.18, 675.00, 272.06
591.00, 942.86, 9.18, 686.00, 291.57
590.48, 942.92, 9.18, 682.00, 272.06
590.39, 942.93, 9.19, 679.00, 255.00
590.56, 942.91, 9.18, 677.00, 255.00
590.39, 942.93, 9.17, 682.00, 272.06
591.08, 942.85, 9.17, 677.00, 255.00
590.74, 942.89, 9.18, 682.00, 340.33
590.74, 942.89, 9.18, 679.00, 272.06
590.82, 942.88, 9.17, 679.00, 255.00
591.08, 942.85, 9.17, 663.00, 314.07
591.08, 942.85, 9.17, 675.00, 255.00
591.00, 942.86, 9.18, 682.00, 291.57
591.08, 942.85, 9.17, 668.00, 272.06
590.91, 942.87, 9.17, 677.00, 255.00
591.08, 942.85, 9.17, 679.00, 255.00
590.82, 942.88, 9.17, 677.00, 272.06
590.56, 942.91, 9.17, 675.00, 408.59
591.00, 942.86, 9.18, 682.00, 255.00
591.08, 942.85, 9.17, 677.00, 255.00
590.56, 942.91, 9.17, 668.00, 255.00
590.56, 942.91, 9.17, 677.00, 408.59
589.78, 943.00, 9.17, 679.00, 255.00
590.56, 942.91, 9.17, 675.00, 255.00
590.91, 942.87, 9.16, 684.00, 255.00
590.91, 942.87, 9.16, 677.00, 408.59
590.91, 942.87, 9.17, 677.00, 272.06
590.39, 942.93, 9.17, 663.00, 272.06
590.74, 942.89, 9.16, 679.00, 255.00
590.91, 942.87, 9.16, 677.00, 194.04
590.22, 942.95, 9.17, 677.00, 255.00
590.82, 942.88, 9.16, 677.00, 291.57
591.00, 942.86, 9.16, 677.00, 255.00
590.74, 942.89, 9.16, 679.00, 255.00
590.65, 942.90, 9.17, 682.00, 291.57
590.30, 942.94, 9.16, 677.00, 272.06
590.74, 942.89, 9.16, 675.00, 255.00
590.13, 942.96, 9.16, 677.00, 291.57
591.08, 942.85, 9.16, 675.00, 291.57
590.91, 942.87, 9.16, 679.00, 255.00
591.08, 942.85, 9.16, 677.00, 255.00
590.65, 942.90, 9.16, 679.00, 255.00
590.82, 942.88, 9.16, 679.00, 226.55
590.56, 942.91, 9.16, 677.00, 255.00
591.00, 942.86, 9.16, 679.00, 291.57
591.43, 942.81, 9.16, 679.00, 291.57
590.30, 942.94, 9.16, 677.00, 272.06
591.17, 942.84, 9.15, 675.00, 272.06
590.65, 942.90, 9.16, 675.00, 255.00
591.00, 942.86, 9.15, 672.00, 272.06
590.39, 942.93, 9.16, 677.00, 291.57
591.26, 942.83, 9.16, 684.00, 272.06
591.52, 942.80, 9.16, 665.00, 291.57
591.60, 942.79, 9.15, 679.00, 255.00
591.60, 942.79, 9.15, 682.00, 255.00
591.26, 942.83, 9.16, 675.00, 314.07
591.52, 942.80, 9.16, 679.00, 272.06
591.43, 942.81, 9.15, 675.00, 291.57
591.95, 942.75, 9.16, 665.00, 272.06
591.69, 942.78, 9.15, 663.00, 291.57
591.08, 942.85, 9.14, 677.00, 255.00
591.43, 942.81, 9.15, 677.00, 272.06
590.91, 942.87, 9.15, 665.00, 272.06
591.17, 942.84, 9.15, 679.00, 239.94
590.91, 942.87, 9.15, 684.00, 255.00
591.26, 942.83, 9.14, 675.00, 255.00
591.52, 942.80, 9.14, 677.00, 272.06
591.26, 942.83, 9.14, 675.00, 255.00
591.86, 942.76, 9.15, 677.00, 255.00
592.13, 942.73, 9.15, 679.00, 272.06
591.52, 942.80, 9.14, 679.00, 169.66
590.65, 942.90, 9.14, 675.00, 255.00
591.78, 942.77, 9.14, 679.00, 255.00
592.39, 942.70, 9.14, 679.00, 255.00
592.13, 942.73, 9.13, 675.00, 255.00
592.21, 942.72, 9.14, 665.00, 255.00
592.21, 942.72, 9.14, 679.00, 239.94
592.39, 942.70, 9.14, 679.00, 239.94
592.21, 942.72, 9.14, 679.00, 272.06
592.21, 942.72, 9.14, 670.00, 255.00
592.21, 942.72, 9.14, 675.00, 239.94
592.04, 942.74, 9.13, 682.00, 314.07
591.26, 942.83, 9.14, 677.00, 272.06
591.52, 942.80, 9.14, 675.00, 255.00
590.91, 942.87, 9.14, 665.00, 272.06
591.60, 942.79, 9.13, 675.00, 239.94
591.34, 942.82, 9.14, 679.00, 272.06
591.78, 942.77, 9.12, 677.00, 255.00
591.86, 942.76, 9.13, 684.00, 291.57
591.52, 942.80, 9.12, 679.00, 255.00
591.43, 942.81, 9.13, 682.00, 255.00
589.87, 942.99, 9.13, 675.00, 291.57
589.52, 943.03, 9.12, 675.00, 255.00
590.22, 942.95, 9.12, 679.00, 272.06
591.34, 942.82, 9.12, 679.00, 255.00
592.21, 942.72, 9.11, 679.00, 255.00
592.47, 942.69, 9.12, 693.00, 272.06
592.65, 942.67, 9.11, 677.00, 255.00
591.86, 942.76, 9.11, 677.00, 291.57
591.34, 942.82, 9.12, 691.00, 255.00
591.69, 942.78, 9.11, 660.00, 255.00
591.52, 942.80, 9.11, 679.00, 255.00
590.91, 942.87, 9.12, 677.00, 239.94
590.82, 942.88, 9.12, 677.00, 255.00
591.60, 942.79, 9.10, 663.00, 272.06
591.52, 942.80, 9.11, 677.00, 291.57
591.69, 942.78, 9.11, 679.00, 291.57
590.91, 942.87, 9.10, 677.00, 255.00
590.91, 942.87, 9.10, 679.00, 272.06
591.43, 942.81, 9.10, 675.00, 255.00
592.04, 942.74, 9.10, 677.00, 272.06
591.43, 942.81, 9.10, 675.00, 272.06
591.17, 942.84, 9.10, 663.00, 291.57
590.30, 942.94, 9.10, 679.00, 291.57
590.48, 942.92, 9.10, 663.00, 194.04
590.56, 942.91, 9.09, 696.00, 272.06
590.30, 942.94, 9.09, 677.00, 239.94
591.08, 942.85, 9.09, 682.00, 291.57
591.17, 942.84, 9.10, 670.00, 272.06
592.04, 942.74, 9.10, 665.00, 255.00
591.95, 942.75, 9.09, 682.00, 255.00
591.08, 942.85, 9.09, 675.00, 291.57
590.65, 942.90, 9.09, 663.00, 272.06
591.34, 942.82, 9.08, 675.00, 255.00
591.00, 942.86, 9.09, 679.00, 255.00
590.39, 942.93, 9.09, 679.00, 255.00
590.39, 942.93, 9.09, 677.00, 272.06
590.82, 942.88, 9.09, 677.00, 272.06
591.43, 942.81, 9.08, 679.00, 255.00
590.65, 942.90, 9.08, 675.00, 255.00
590.22, 942.95, 9.09, 682.00, 255.00
590.22, 942.95, 9.09, 682.00, 255.00
590.56, 942.91, 9.08, 677.00, 255.00
590.39, 942.93, 9.09, 677.00, 291.57
590.13, 942.96, 9.09, 677.00, 291.57
591.00, 942.86, 9.09, 682.00, 255.00
590.65, 942.90, 9.09, 679.00, 291.57
590.48, 942.92, 9.08, 672.00, 291.57
590.48, 942.92, 9.08, 677.00, 239.94
591.17, 942.84, 9.08, 679.00, 272.06
590.48, 942.92, 9.08, 679.00, 272.06
590.82, 942.88, 9.08, 679.00, 255.00
591.00, 942.86, 9.08, 679.00, 291.57
590.82, 942.88, 9.08, 689.00, 255.00
590.13, 942.96, 9.08, 675.00, 255.00
590.39, 942.93, 9.08, 663.00, 408.59
589.43, 943.04, 9.08, 677.00, 255.00
589.96, 942.98, 9.07, 677.00, 272.06
590.65, 942.90, 9.07, 684.00, 255.00
591.43, 942.81, 9.07, 679.00, 272.06
591.60, 942.79, 9.07, 665.00, 272.06
592.21, 942.72, 9.07, 684.00, 255.00
591.43, 942.81, 9.07, 677.00, 272.06
590.48, 942.92, 9.07, 677.00, 291.57
590.82, 942.88, 9.06, 675.00, 291.57
590.82, 942.88, 9.06, 677.00, 255.00
591.26, 942.83, 9.08, 689.00, 272.06
592.04, 942.74, 9.07, 675.00, 291.57
592.04, 942.74, 9.07, 679.00, 272.06
592.04, 942.74, 9.07, 696.00, 272.06
591.60, 942.79, 9.07, 682.00, 272.06
591.43, 942.81, 9.07, 679.00, 272.06
591.60, 942.79, 9.07, 675.00, 255.00
591.95, 942.75, 9.06, 670.00, 194.04
591.69, 942.78, 9.06, 677.00, 291.57
591.69, 942.78, 9.06, 677.00, 255.00
591.34, 942.82, 9.06, 670.00, 255.00
590.82, 942.88, 9.06, 675.00, 291.57
590.56, 942.91, 9.06, 679.00, 272.06
591.08, 942.85, 9.06, 677.00, 255.00
591.34, 942.82, 9.06, 677.00, 291.57
590.39, 942.93, 9.06, 665.00, 272.06
590.74, 942.89, 9.05, 679.00, 185.18
590.82, 942.88, 9.06, 684.00, 255.00
590.74, 942.89, 9.05, 675.00, 255.00
589.78, 943.00, 9.05, 677.00, 255.00
589.61, 943.02, 9.05, 677.00, 203.80
590.39, 942.93, 9.04, 665.00, 255.00
590.30, 942.94, 9.05, 677.00, 255.00
590.48, 942.92, 9.05, 677.00, 371.36
591.78, 942.77, 9.04, 679.00, 255.00
590.91, 942.87, 9.05, 677.00, 272.06
591.17, 942.84, 9.05, 677.00, 177.08
590.74, 942.89, 9.05, 677.00, 291.57
590.56, 942.91, 9.05, 677.00, 255.00
591.34, 942.82, 9.04, 677.00, 255.00
590.48, 942.92, 9.04, 663.00, 291.57
591.95, 942.75, 9.04, 675.00, 291.57
590.74, 942.89, 9.05, 677.00, 371.36
590.48, 942.92, 9.03, 677.00, 226.55
590.39, 942.93, 9.04, 682.00, 255.00
590.91, 942.87, 9.04, 684.00, 255.00
591.17, 942.84, 9.03, 679.00, 291.57
590.82, 942.88, 9.04, 677.00, 255.00
591.00, 942.86, 9.05, 677.00, 272.06
590.91, 942.87, 9.04, 679.00, 291.57
590.48, 942.92, 9.03, 677.00, 255.00
590.74, 942.89, 9.03, 677.00, 272.06
590.30, 942.94, 9.03, 684.00, 255.00
590.82, 942.88, 9.03, 665.00, 255.00
592.30, 942.71, 9.03, 677.00, 371.36
592.47, 942.69, 9.04, 672.00, 272.06
592.04, 942.74, 9.04, 675.00, 255.00
591.86, 942.76, 9.03, 682.00, 255.00
591.26, 942.83, 9.03, 665.00, 226.55
592.21, 942.72, 9.02, 675.00, 291.57
592.39, 942.70, 9.04, 677.00, 239.94
592.30, 942.71, 9.03, 677.00, 255.00
592.56, 942.68, 9.03, 684.00, 291.57
592.82, 942.65, 9.03, 684.00, 255.00
592.13, 942.73, 9.03, 684.00, 272.06
591.78, 942.77, 9.04, 693.00, 291.57
591.95, 942.75, 9.02, 682.00, 291.57
591.34, 942.82, 9.02, 677.00, 291.57
591.43, 942.81, 9.01, 675.00, 291.57
590.91, 942.87, 9.02, 677.00, 272.06
591.34, 942.82, 9.02, 682.00, 272.06
591.34, 942.82, 9.02, 679.00, 272.06
591.95, 942.75, 9.03, 675.00, 272.06
592.47, 942.69, 9.02, 682.00, 272.06
592.82, 942.65, 9.01, 672.00, 255.00
592.56, 942.68, 9.01, 679.00, 272.06
592.56, 942.68, 9.01, 675.00, 272.06
591.34, 942.82, 9.02, 677.00, 291.57
591.34, 942.82, 9.02, 675.00, 272.06
591.17, 942.84, 9.02, 675.00, 291.57
590.82, 942.88, 9.02, 677.00, 291.57
590.39, 942.93, 9.02, 679.00, 255.00
591.17, 942.84, 9.01, 679.00, 239.94
591.00, 942.86, 9.01, 679.00, 255.00
590.91, 942.87, 9.02, 663.00, 255.00
590.82, 942.88, 9.01, 682.00, 291.57
591.00, 942.86, 9.01, 682.00, 291.57
590.91, 942.87, 9.02, 684.00, 272.06
591.08, 942.85, 9.01, 677.00, 291.57
590.56, 942.91, 9.03, 677.00, 272.06
590.30, 942.94, 9.01, 675.00, 272.06
590.91, 942.87, 9.02, 665.00, 272.06
590.30, 942.94, 9.01, 665.00, 291.57
590.39, 942.93, 9.01, 677.00, 291.57
590.56, 942.91, 9.03, 677.00, 291.57
590.30, 942.94, 9.01, 677.00, 272.06
591.43, 942.81, 9.01, 677.00, 272.06
590.04, 942.97, 9.01, 679.00, 272.06
590.74, 942.89, 9.01, 679.00, 408.59
590.04, 942.97, 9.01, 677.00, 239.94
590.56, 942.91, 9.01, 684.00, 371.36
591.08, 942.85, 9.01, 677.00, 255.00
590.13, 942.96, 9.01, 677.00, 291.57
590.56, 942.91, 9.01, 679.00, 291.57
590.30, 942.94, 9.01, 677.00, 255.00
590.56, 942.91, 9.01, 677.00, 272.06
591.17, 942.84, 9.01, 675.00, 272.06
591.69, 942.78, 9.01, 663.00, 272.06
591.08, 942.85, 9.01, 677.00, 408.59
591.17, 942.84, 9.01, 677.00, 255.00
591.43, 942.81, 9.00, 677.00, 255.00
591.60, 942.79, 9.01, 677.00, 272.06
591.08, 942.85, 9.01, 675.00, 272.06
591.00, 942.86, 9.00, 679.00, 314.07
591.00, 942.86, 9.00, 682.00, 272.06
591.43, 942.81, 9.00, 663.00, 272.06
591.00, 942.86, 9.00, 677.00, 371.36
590.74, 942.89, 8.99, 663.00, 255.00
591.08, 942.85, 8.99, 677.00, 239.94
591.08, 942.85, 8.99, 679.00, 255.00
590.13, 942.96, 9.00, 677.00, 194.04
591.00, 942.86, 9.00, 675.00, 255.00
591.00, 942.86, 9.00, 679.00, 255.00
590.48, 942.92, 9.00, 679.00, 239.94
590.91, 942.87, 8.99, 693.00, 272.06
590.65, 942.90, 8.99, 677.00, 203.80
591.17, 942.84, 8.98, 675.00, 239.94
590.82, 942.88, 8.98, 679.00, 291.57
590.48, 942.92, 8.99, 663.00, 272.06
590.48, 942.92, 8.99, 675.00, 291.57
590.04, 942.97, 8.98, 677.00, 291.57
590.56, 942.91, 8.98, 675.00, 291.57
590.30, 942.94, 8.98, 677.00, 272.06
590.22, 942.95, 8.99, 677.00, 255.00
591.17, 942.84, 8.98, 675.00, 408.59
591.34, 942.82, 8.97, 677.00, 291.57
591.34, 942.82, 8.99, 675.00, 255.00
591.52, 942.80, 8.98, 675.00, 255.00
591.08, 942.85, 8.98, 677.00, 272.06
591.00, 942.86, 8.98, 675.00, 255.00
591.34, 942.82, 8.99, 675.00, 291.57
590.74, 942.89, 8.98, 675.00, 226.55
591.26, 942.83, 8.98, 675.00, 291.57
590.82, 942.88, 8.98, 679.00, 371.36
591.08, 942.85, 8.98, 663.00, 226.55
590.74, 942.89, 8.98, 672.00, 255.00
591.17, 942.84, 8.97, 679.00, 272.06
590.65, 942.90, 8.97, 679.00, 255.00
590.74, 942.89, 8.98, 693.00, 255.00
590.13, 942.96, 8.98, 672.00, 291.57
590.48, 942.92, 8.97, 677.00, 255.00
590.56, 942.91, 8.98, 677.00, 291.57
590.30, 942.94, 8.98, 677.00, 291.57
590.65, 942.90, 8.97, 677.00, 291.57
590.48, 942.92, 8.97, 691.00, 255.00
590.30, 942.94, 8.98, 675.00, 226.55
590.04, 942.97, 8.97, 677.00, 291.57
589.96, 942.98, 8.97, 672.00, 255.00
590.30, 942.94, 8.96, 679.00, 226.55
589.87, 942.99, 8.96, 663.00, 255.00
589.87, 942.99, 8.97, 675.00, 291.57
590.04, 942.97, 8.97, 677.00, 255.00
590.22, 942.95, 8.97, 693.00, 255.00
590.13, 942.96, 8.96, 675.00, 291.57
590.30, 942.94, 8.97, 675.00, 291.57
590.39, 942.93, 8.96, 675.00, 255.00
590.30, 942.94, 8.96, 663.00, 255.00
590.22, 942.95, 8.96, 675.00, 291.57
589.87, 942.99, 8.97, 677.00, 255.00
590.04, 942.97, 8.97, 672.00, 408.59
590.13, 942.96, 8.96, 675.00, 255.00
589.96, 942.98, 8.96, 675.00, 255.00
589.87, 942.99, 8.97, 679.00, 255.00
